"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7177","has title","WebKit","2026-09-23","passed","2026-09-23","","example.spec.ts","",""
"","152","Validate GET users API","Firefox","2026-09-23","passed","2026-09-23","API Tests - ReqRes","api.spec.ts","",""
"","2527","has title","Firefox","2026-09-23","passed","2026-09-23","","example.spec.ts","",""
"","821","User can login successfully","Chromium","2026-09-23","passed","2026-09-23","Login Feature","login.spec.ts","",""
"","1119","User can login successfully","Firefox","2026-09-23","passed","2026-09-23","Login Feature","login.spec.ts","",""
"","8262","get started link","WebKit","2026-09-23","passed","2026-09-23","","example.spec.ts","",""
"","2794","get started link","Firefox","2026-09-23","passed","2026-09-23","","example.spec.ts","",""
"","1256","get started link","Chromium","2026-09-23","passed","2026-09-23","","example.spec.ts","",""
"","136","Validate GET users API","WebKit","2026-09-23","passed","2026-09-23","API Tests - ReqRes","api.spec.ts","",""
"","444","Validate GET users API","Chromium","2026-09-23","passed","2026-09-23","API Tests - ReqRes","api.spec.ts","",""
"","2002","User can login successfully","WebKit","2026-09-23","passed","2026-09-23","Login Feature","login.spec.ts","",""
"","1093","has title","Chromium","2026-09-23","passed","2026-09-23","","example.spec.ts","",""
