"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2508","get started link","Firefox","2026-07-14","passed","2026-07-14","","example.spec.ts","",""
"","6049","has title","WebKit","2026-07-14","passed","2026-07-14","","example.spec.ts","",""
"","99","Validate GET users API","Firefox","2026-07-14","passed","2026-07-14","API Tests - ReqRes","api.spec.ts","",""
"","2230","has title","Firefox","2026-07-14","passed","2026-07-14","","example.spec.ts","",""
"","1106","get started link","Chromium","2026-07-14","passed","2026-07-14","","example.spec.ts","",""
"","6984","get started link","WebKit","2026-07-14","passed","2026-07-14","","example.spec.ts","",""
"","989","has title","Chromium","2026-07-14","passed","2026-07-14","","example.spec.ts","",""
"","921","User can login successfully","Firefox","2026-07-14","passed","2026-07-14","Login Feature","login.spec.ts","",""
"","633","User can login successfully","Chromium","2026-07-14","passed","2026-07-14","Login Feature","login.spec.ts","",""
"","342","Validate GET users API","Chromium","2026-07-14","passed","2026-07-14","API Tests - ReqRes","api.spec.ts","",""
"","1550","User can login successfully","WebKit","2026-07-14","passed","2026-07-14","Login Feature","login.spec.ts","",""
"","109","Validate GET users API","WebKit","2026-07-14","passed","2026-07-14","API Tests - ReqRes","api.spec.ts","",""
