"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1771","get started link","Firefox","2026-08-07","passed","2026-08-07","","example.spec.ts","",""
"","829","User can login successfully","Firefox","2026-08-07","passed","2026-08-07","Login Feature","login.spec.ts","",""
"","502","Validate GET users API","Chromium","2026-08-07","passed","2026-08-07","API Tests - ReqRes","api.spec.ts","",""
"","1660","has title","Firefox","2026-08-07","passed","2026-08-07","","example.spec.ts","",""
"","97","Validate GET users API","WebKit","2026-08-07","passed","2026-08-07","API Tests - ReqRes","api.spec.ts","",""
"","101","Validate GET users API","Firefox","2026-08-07","passed","2026-08-07","API Tests - ReqRes","api.spec.ts","",""
"","436","has title","Chromium","2026-08-07","passed","2026-08-07","","example.spec.ts","",""
"","717","User can login successfully","Chromium","2026-08-07","passed","2026-08-07","Login Feature","login.spec.ts","",""
"","3049","get started link","WebKit","2026-08-07","passed","2026-08-07","","example.spec.ts","",""
"","1505","User can login successfully","WebKit","2026-08-07","passed","2026-08-07","Login Feature","login.spec.ts","",""
"","1501","has title","WebKit","2026-08-07","passed","2026-08-07","","example.spec.ts","",""
"","851","get started link","Chromium","2026-08-07","passed","2026-08-07","","example.spec.ts","",""
